name,email,branch,phoneNo,dob,fatherName,motherName,rollNo,slotNumber
Dora Coates,dora.coates@gmail.com,IT,9780107382,2005-12-28,Edward Coates,Kristin Coates,2023CE1663,1
Melvin Swanson,melvin.swanson@yahoo.com,CE,9868272912,2008-12-30,Tommy Swanson,Judy Swanson,2023CSE1664,2
Juan Cook,juan.cook@outlook.com,ECE,9848816166,2008-03-08,Irving Cook,Beatrice Cook,2023ME1665,1
Donald Walch,donald.walch@student.edu,AE,9867262730,2008-01-10,Christopher Walch,Laura Walch,2023EE1666,1
Doris Arroyo,doris.arroyo@mail.com,CH,9870299959,2002-02-24,Dennis Arroyo,Kristen Arroyo,2022EE1667,1
Shirley Aversano,shirley.aversano@gmail.com,ECE,9821978358,2001-03-14,Erick Aversano,Sonia Aversano,2023CE1668,1
Allen Small,allen.small@outlook.com,CH,9845425753,2002-12-11,Maurice Small,Dorothy Small,2021CE1669,1
Francis Murdock,francis.murdock@yahoo.com,IT,9814847749,2002-05-21,Harold Murdock,Gloria Murdock,2023ME1670,1
Lee Alfano,lee.alfano@gmail.com,IT,9857593478,2007-08-08,Mario Alfano,Gladys Alfano,2021ECE1671,1
Bruce Israel,bruce.israel@yahoo.com,CH,9781331845,2002-05-26,Courtney Israel,Mary Israel,2022ECE1672,1
Malcolm Garcia,malcolm.garcia@mail.com,AE,9850908451,2007-03-13,Richard Garcia,Theresa Garcia,2023CE1673,2
Phyllis Carswell,phyllis.carswell@student.edu,IT,9831187514,2005-11-07,Anthony Carswell,Dorthy Carswell,2024CSE1674,2
Roger Lewis,roger.lewis@outlook.com,CSE,9863537609,2004-10-06,Robert Lewis,Johanna Lewis,2021CSE1675,2
Maria Encarnacion,maria.encarnacion@outlook.com,EE,9815570392,2008-08-21,Levi Encarnacion,Heather Encarnacion,2023EE1676,2
Nanette Rice,nanette.rice@mail.com,CH,9782857793,2006-08-12,Michael Rice,Terri Rice,2021CE1677,1
Nellie Lopez,nellie.lopez@gmail.com,CSE,9864072407,2008-03-03,Robert Lopez,Alena Lopez,2023CE1678,1
Robert Campion,robert.campion@yahoo.com,CSE,9831435208,2006-01-12,James Campion,Theresa Campion,2020ME1679,1
Normand Meyerott,normand.meyerott@gmail.com,IT,9830830881,2001-01-07,Dennis Meyerott,Jodi Meyerott,2024ECE1680,2
Frank Ramirez,frank.ramirez@outlook.com,ECE,9793422390,2000-02-12,Benjamin Ramirez,Elizabeth Ramirez,2023CSE1681,2
Martin Lisa,martin.lisa@student.edu,CH,9838700858,2000-09-28,Thomas Lisa,Apryl Lisa,2023CSE1682,2
Verla Hammons,verla.hammons@mail.com,EE,9879549724,2005-11-25,James Hammons,Denise Hammons,2021ME1683,2
Robert Rossignol,robert.rossignol@outlook.com,CH,9864061541,2004-05-08,Ethan Rossignol,Sandra Rossignol,2023ME1684,1
Edna Kuhn,edna.kuhn@outlook.com,ME,9814144432,2003-10-19,Robert Kuhn,Takisha Kuhn,2023CE1685,2
Edgar Young,edgar.young@outlook.com,IT,9784688930,2006-07-04,Chris Young,Louann Young,2022EE1686,2
David Marks,david.marks@outlook.com,CSE,9840051286,2001-12-10,Lawrence Marks,Jana Marks,2021CSE1687,2
Alicia Wandler,alicia.wandler@yahoo.com,EE,9809271372,2003-07-16,Matthew Wandler,Helen Wandler,2021ECE1688,2
Paul Elliott,paul.elliott@gmail.com,ECE,9783746637,2000-10-02,Brandon Elliott,Ruby Elliott,2022ECE1689,2
Alexandra Pilkenton,alexandra.pilkenton@outlook.com,CH,9846265487,2003-10-31,Kenneth Pilkenton,Kelli Pilkenton,2022ME1690,1
Gayle Scott,gayle.scott@gmail.com,CE,9830804574,2000-10-17,Robert Scott,Melanie Scott,2020CE1691,2
David Lowery,david.lowery@yahoo.com,AE,9815532547,2003-05-22,Mark Lowery,Mary Lowery,2020ECE1692,2
Billy Collins,billy.collins@mail.com,CE,9839217107,2005-04-06,Jeffrey Collins,Adele Collins,2024CE1693,1
Bernard Edwards,bernard.edwards@yahoo.com,CH,9879589864,2008-08-24,Johnny Edwards,Jeanie Edwards,2023ME1694,1
Francisco Eddy,francisco.eddy@mail.com,AE,9864682891,2007-07-01,Richard Eddy,Betty Eddy,2022CE1695,1
Hershel Powers,hershel.powers@gmail.com,ME,9784030530,2007-10-15,David Powers,Rose Powers,2023EE1696,1
Mildred Hyldahl,mildred.hyldahl@outlook.com,EE,9790136015,2003-07-20,Van Hyldahl,Juanita Hyldahl,2020ME1697,2
Bill Moore,bill.moore@student.edu,CH,9843573167,2006-12-23,Matthew Moore,Regina Moore,2023CE1698,2
Herbert Stomberg,herbert.stomberg@outlook.com,CSE,9859549467,2005-06-01,Steven Stomberg,Sherry Stomberg,2023EE1699,1
Brenda Kang,brenda.kang@mail.com,CE,9825937723,2007-05-24,Paul Kang,Theresa Kang,2023CSE1700,1
Charles Blankenship,charles.blankenship@gmail.com,CE,9809639462,2003-05-16,Marc Blankenship,Danielle Blankenship,2021ME1701,2
Robert Erdmann,robert.erdmann@student.edu,ME,9872716263,2004-03-28,Forrest Erdmann,Era Erdmann,2024ME1702,2
Paul Perez,paul.perez@gmail.com,ME,9784618315,2000-10-27,William Perez,Lauren Perez,2021EE1703,2
Sandra Fisher,sandra.fisher@outlook.com,CE,9837043755,2000-03-04,Van Fisher,Jennifer Fisher,2022ECE1704,2
Willie Mahon,willie.mahon@student.edu,CH,9843717850,2003-05-20,Michael Mahon,Connie Mahon,2023ME1705,2
Martha Neilsen,martha.neilsen@mail.com,IT,9821369600,2006-04-26,Richard Neilsen,Theodora Neilsen,2022CE1706,2
Jamal Pileggi,jamal.pileggi@outlook.com,ECE,9823568449,2003-04-29,James Pileggi,Amy Pileggi,2022CSE1707,2
Wendell Knight,wendell.knight@gmail.com,CE,9805588806,2000-10-13,Carl Knight,Florence Knight,2022ECE1708,1
Perry Marshall,perry.marshall@student.edu,IT,9782248915,2005-07-13,Loren Marshall,Carmen Marshall,2023CE1709,1
Lee Sisk,lee.sisk@yahoo.com,AE,9870259429,2001-03-03,Donald Sisk,Janet Sisk,2020EE1710,1
Angela Bell,angela.bell@mail.com,CH,9841780040,2006-05-09,Kenneth Bell,Ann Bell,2020CSE1711,2
Jackie Urban,jackie.urban@mail.com,IT,9874961211,2000-04-05,Mark Urban,Brenda Urban,2020CE1712,1
Anne Theiler,anne.theiler@student.edu,AE,9819480777,2007-06-19,Jeffrey Theiler,Katy Theiler,2021EE1713,1
James Buckner,james.buckner@yahoo.com,ME,9807601383,2001-02-11,David Buckner,Sharon Buckner,2024ME1714,2
Gary Garrison,gary.garrison@outlook.com,CSE,9842720993,2005-10-29,William Garrison,America Garrison,2024ECE1715,2
Kristin Jameson,kristin.jameson@student.edu,CH,9846089113,2000-03-28,Robert Jameson,Rebekah Jameson,2020CSE1716,2
Sammie Sheppard,sammie.sheppard@outlook.com,CE,9828427821,2006-02-26,Christopher Sheppard,Angeline Sheppard,2021ME1717,1
David Rizvi,david.rizvi@gmail.com,ECE,9788686621,2004-11-14,Jose Rizvi,Jessica Rizvi,2021CSE1718,2
Frank Mcglone,frank.mcglone@student.edu,ECE,9877311866,2007-09-18,Dennis Mcglone,Erma Mcglone,2023CSE1719,1
Sandra Maley,sandra.maley@yahoo.com,ME,9782063651,2003-05-10,James Maley,Mildred Maley,2020CE1720,2
Helen Caylor,helen.caylor@outlook.com,CH,9831041854,2004-05-01,Joe Caylor,Bernadette Caylor,2022ME1721,1
Lou Graves,lou.graves@gmail.com,EE,9811076001,2000-09-06,Shane Graves,Beckie Graves,2021CSE1722,1
Robert Whittaker,robert.whittaker@mail.com,ME,9841218829,2003-07-12,Raymond Whittaker,Aleida Whittaker,2022ME1723,2
Jose Hull,jose.hull@outlook.com,ME,9865304496,2005-03-31,Barry Hull,Sharon Hull,2021CE1724,2
Melisa Moore,melisa.moore@mail.com,ME,9816811645,2003-11-09,Brad Moore,Brandy Moore,2021ECE1725,2
Helen Capulong,helen.capulong@outlook.com,CE,9814956575,2002-06-09,Darrin Capulong,Faye Capulong,2022CSE1726,2
Joshua Ballard,joshua.ballard@yahoo.com,IT,9824302865,2005-10-06,Alex Ballard,Robin Ballard,2022CE1727,2
Edwin Cook,edwin.cook@mail.com,CH,9790302680,2002-07-25,James Cook,Julia Cook,2024ECE1728,2
Eddie Harvey,eddie.harvey@yahoo.com,ECE,9803660732,2004-04-19,Dennis Harvey,Adela Harvey,2023ME1729,1
Sharon Cargle,sharon.cargle@yahoo.com,CH,9856802341,2008-11-17,David Cargle,Elizabeth Cargle,2023ECE1730,1
Sara Ortiz,sara.ortiz@yahoo.com,ME,9801995450,2000-07-06,Guadalupe Ortiz,Carla Ortiz,2024CSE1731,2
Eric Santos,eric.santos@yahoo.com,CH,9872877354,2005-03-27,Kendrick Santos,Rhonda Santos,2022ECE1732,2
James Manchester,james.manchester@student.edu,IT,9870551197,2003-11-24,David Manchester,Christy Manchester,2023CSE1733,2
Catherine Harris,catherine.harris@gmail.com,IT,9781439968,2002-11-03,Charles Harris,Virginia Harris,2020CSE1734,1
Guy Mullett,guy.mullett@mail.com,EE,9869951540,2002-12-08,Austin Mullett,Sylvia Mullett,2021CE1735,2
Mary Gough,mary.gough@student.edu,ECE,9817035434,2000-01-01,Thomas Gough,Hillary Gough,2022CE1736,2
Scott Godwin,scott.godwin@yahoo.com,EE,9845463834,2006-06-27,Thomas Godwin,Anna Godwin,2022CE1737,2
Sandra Hughes,sandra.hughes@gmail.com,ECE,9836534711,2005-03-09,Robert Hughes,Margaret Hughes,2024ME1738,1
Wiley Persons,wiley.persons@student.edu,AE,9840409992,2007-10-28,Carl Persons,Trudy Persons,2022CSE1739,2
Joseph Lubrano,joseph.lubrano@student.edu,AE,9852971632,2007-02-04,Ronald Lubrano,Laurel Lubrano,2020EE1740,1
John George,john.george@student.edu,EE,9782881164,2006-03-09,Steven George,Jeanne George,2024CSE1741,2
Rebecka Cassano,rebecka.cassano@gmail.com,CH,9873141632,2003-01-07,Rafael Cassano,Anneliese Cassano,2020EE1742,2
Kathryn Jeffries,kathryn.jeffries@gmail.com,EE,9821735946,2000-06-12,Samuel Jeffries,Dianna Jeffries,2024CE1743,2
Laurie Scott,laurie.scott@outlook.com,ME,9825999638,2002-12-18,Bruce Scott,Brandy Scott,2024CSE1744,2
Robert Neal,robert.neal@gmail.com,CSE,9800093317,2004-06-13,Steven Neal,Kristy Neal,2020ECE1745,2
Jean Boyle,jean.boyle@outlook.com,AE,9859404512,2000-01-05,Orville Boyle,Kimberly Boyle,2021ME1746,2
Benny Robinson,benny.robinson@student.edu,IT,9824408016,2007-06-29,Richard Robinson,Mary Robinson,2021EE1747,1
Mabel Herring,mabel.herring@yahoo.com,CSE,9794276641,2006-10-03,Albert Herring,Naomi Herring,2022ME1748,2
Lois Glendening,lois.glendening@gmail.com,IT,9853316413,2004-07-02,James Glendening,Kari Glendening,2024CE1749,1
Freddie Polk,freddie.polk@gmail.com,EE,9827716430,2004-03-27,Randall Polk,Kendra Polk,2023CSE1750,2
Rodney Moore,rodney.moore@yahoo.com,CSE,9796801069,2003-06-04,Luke Moore,Tricia Moore,2021ECE1751,2
Nora Davie,nora.davie@gmail.com,EE,9807813848,2007-07-17,Michael Davie,Kari Davie,2020ME1752,2
Jason Oates,jason.oates@outlook.com,CH,9853572034,2004-07-26,Cameron Oates,Donna Oates,2023CSE1753,2
Bonnie Delrio,bonnie.delrio@yahoo.com,IT,9822371638,2000-06-25,Teddy Delrio,Mary Delrio,2021CSE1754,2
Lorena Niebaum,lorena.niebaum@student.edu,CH,9818103066,2005-04-20,Colin Niebaum,Tracy Niebaum,2023ME1755,1
Steven Williams,steven.williams@mail.com,AE,9818205416,2003-04-15,James Williams,Elnora Williams,2023ECE1756,1
Michelle Maciel,michelle.maciel@outlook.com,CSE,9837454156,2003-10-18,Jonathan Maciel,Sara Maciel,2020CSE1757,2
Margaret Barr,margaret.barr@outlook.com,CH,9855125042,2006-07-15,William Barr,Vivian Barr,2021ME1758,1
Kenneth Mcdonald,kenneth.mcdonald@outlook.com,AE,9825658788,2008-02-16,Daniel Mcdonald,Stephanie Mcdonald,2023ME1759,1
Mary Hodak,mary.hodak@outlook.com,AE,9789509905,2006-01-29,Gerald Hodak,Priscilla Hodak,2020ME1760,2
Sandra Turner,sandra.turner@student.edu,CSE,9818623301,2007-10-19,Adam Turner,Kathy Turner,2023EE1761,2
Daron Collins,daron.collins@student.edu,CH,9854967711,2002-10-21,Mark Collins,Celia Collins,2022EE1762,1
Margaret Smith,margaret.smith@gmail.com,CSE,9782577653,2004-06-18,Micheal Smith,Freda Smith,2024CSE1763,1
Jean Desmarais,jean.desmarais@outlook.com,ECE,9783566435,2002-02-18,Jose Desmarais,Ann Desmarais,2024EE1764,2
Kevin Hersey,kevin.hersey@outlook.com,IT,9841973252,2006-01-28,Daniel Hersey,Lucille Hersey,2020CSE1765,1
Lynn Granger,lynn.granger@outlook.com,IT,9848817045,2003-06-17,Reginald Granger,Ida Granger,2020ECE1766,2
Timothy Andueza,timothy.andueza@mail.com,ME,9803491842,2000-04-13,Carlton Andueza,Linda Andueza,2021CE1767,1
Orlando Altman,orlando.altman@student.edu,ECE,9827216691,2005-07-05,Russell Altman,Raven Altman,2023ME1768,1
Joseph Davis,joseph.davis@mail.com,ECE,9789011805,2000-06-10,Edwin Davis,Ruth Davis,2022ECE1769,1
Sharon Stephen,sharon.stephen@student.edu,ECE,9830678243,2005-04-06,Christopher Stephen,Rebecca Stephen,2023CSE1770,1
Karen Lyons,karen.lyons@gmail.com,CSE,9829736239,2008-07-16,Patrick Lyons,Robin Lyons,2024CE1771,1
Lucille Miller,lucille.miller@gmail.com,CE,9820742179,2005-01-30,Edgar Miller,Sara Miller,2021CSE1772,1
Sabrina Kubiak,sabrina.kubiak@student.edu,CSE,9817480701,2008-08-11,Michael Kubiak,Edith Kubiak,2023CSE1773,1
James May,james.may@gmail.com,CSE,9846740490,2000-01-11,John May,Karen May,2020ME1774,1
William Hollingshead,william.hollingshead@outlook.com,CE,9871411233,2004-03-07,Leroy Hollingshead,Angela Hollingshead,2020CE1775,2
George Nelson,george.nelson@yahoo.com,ME,9840505758,2005-04-17,Roosevelt Nelson,Sandra Nelson,2022CE1776,2
Shawnna Chiesa,shawnna.chiesa@gmail.com,IT,9857473910,2006-06-08,Benjamin Chiesa,Diane Chiesa,2023CE1777,1
Ronald Miller,ronald.miller@student.edu,CH,9783055720,2002-02-25,Jason Miller,Beverly Miller,2023ECE1778,2
Antoinette Mcneal,antoinette.mcneal@gmail.com,ME,9833678561,2007-09-21,Edward Mcneal,Ruth Mcneal,2024ECE1779,2
Patricia Valliant,patricia.valliant@yahoo.com,ME,9847452923,2007-10-29,Charles Valliant,Jan Valliant,2022CSE1780,2
Cynthia Armstrong,cynthia.armstrong@yahoo.com,CH,9879226774,2001-05-21,Patrick Armstrong,Sylvia Armstrong,2021ME1781,2
Anna Howard,anna.howard@yahoo.com,CE,9877298140,2004-06-22,Kent Howard,Debra Howard,2020CSE1782,1
Chaya Fraser,chaya.fraser@outlook.com,ECE,9803051539,2008-04-22,Gerald Fraser,Joyce Fraser,2024ME1783,2
Joshua Richardson,joshua.richardson@yahoo.com,EE,9811223331,2002-04-15,Phillip Richardson,Jamie Richardson,2024EE1784,2
Daniel Wilder,daniel.wilder@outlook.com,IT,9870464030,2004-06-14,Andrew Wilder,Susan Wilder,2020ME1785,2
Phyllis Green,phyllis.green@yahoo.com,CE,9824093547,2001-09-10,Darin Green,Clare Green,2021ECE1786,2
Mary Whitmore,mary.whitmore@outlook.com,CSE,9830872519,2005-10-28,Ruben Whitmore,Alma Whitmore,2021CSE1787,1
Billy Martin,billy.martin@gmail.com,EE,9843578908,2005-05-08,Jonathan Martin,Mary Martin,2023ECE1788,1
Jose Robertson,jose.robertson@outlook.com,CE,9853006479,2006-11-28,Kendall Robertson,Rebecca Robertson,2022ME1789,2
Leonia Payne,leonia.payne@yahoo.com,ME,9876236135,2007-01-14,Willie Payne,Isabel Payne,2023CE1790,1
William Jaworowski,william.jaworowski@gmail.com,CH,9792273104,2001-07-11,Aaron Jaworowski,Dawn Jaworowski,2024CE1791,2
Christopher Richardson,christopher.richardson@mail.com,ME,9841794072,2003-07-17,Alton Richardson,Helen Richardson,2023ECE1792,2
Buddy Baker,buddy.baker@outlook.com,CH,9871689405,2003-04-29,Jesse Baker,Lorina Baker,2021CSE1793,2
Mary Wilson,mary.wilson@student.edu,ECE,9873761573,2001-02-11,Richard Wilson,Goldie Wilson,2021ECE1794,2
Susanne Tinker,susanne.tinker@yahoo.com,AE,9877101302,2005-11-18,Leonard Tinker,Stephanie Tinker,2023ME1795,2
Clara Williams,clara.williams@mail.com,IT,9857148997,2008-06-19,Daniel Williams,Anna Williams,2023CSE1796,1
Willie Fitzgerald,willie.fitzgerald@mail.com,EE,9783765559,2006-10-27,John Fitzgerald,Mary Fitzgerald,2023ME1797,1
Michael Suarez,michael.suarez@student.edu,EE,9804061310,2002-09-22,James Suarez,Sherri Suarez,2023CE1798,1
James Kinder,james.kinder@student.edu,ME,9795387968,2007-08-19,Donald Kinder,Linda Kinder,2022CSE1799,1
Gary Mcneil,gary.mcneil@yahoo.com,CE,9829093304,2000-11-19,Todd Mcneil,Katelyn Mcneil,2020CSE1800,1
Gerald Dunnington,gerald.dunnington@mail.com,EE,9813949919,2000-08-06,Roy Dunnington,Mattie Dunnington,2022ECE1801,1
Keith Hamamoto,keith.hamamoto@gmail.com,ECE,9792888335,2004-09-11,Rodney Hamamoto,Alexandra Hamamoto,2021EE1802,2
Edward Gregory,edward.gregory@student.edu,EE,9840680587,2005-12-25,Brian Gregory,Donna Gregory,2024CE1803,2
Mildred Chambers,mildred.chambers@yahoo.com,ECE,9815764372,2003-03-15,Dennis Chambers,Tammy Chambers,2024ECE1804,2
Kim Cortes,kim.cortes@yahoo.com,CE,9782209258,2001-04-16,Calvin Cortes,Sara Cortes,2023CSE1805,2
Alan Furr,alan.furr@mail.com,IT,9854880504,2002-07-01,Mohammad Furr,Cynthia Furr,2022EE1806,1
Erin Boham,erin.boham@gmail.com,CH,9813411939,2008-10-03,Michael Boham,Emily Boham,2024ECE1807,2
Susan Burt,susan.burt@outlook.com,CSE,9830105578,2001-06-23,Richard Burt,Alaina Burt,2021CSE1808,2
Carol Wiersema,carol.wiersema@mail.com,IT,9849188132,2008-07-28,George Wiersema,Elaine Wiersema,2022ECE1809,1
Connie Morrison,connie.morrison@outlook.com,EE,9832116882,2006-09-25,Michael Morrison,Christina Morrison,2022CE1810,2
Melody Reneau,melody.reneau@yahoo.com,CH,9870986343,2005-02-07,Robert Reneau,Mary Reneau,2023CE1811,2
Kathleen Mcintyre,kathleen.mcintyre@yahoo.com,ME,9805326560,2000-05-16,Doyle Mcintyre,Diane Mcintyre,2024EE1812,1
Regina Sandage,regina.sandage@outlook.com,CE,9817167984,2005-03-28,Charlie Sandage,Sara Sandage,2021ECE1813,1
James Hargrove,james.hargrove@gmail.com,ECE,9781213930,2005-09-19,Kevin Hargrove,Kandra Hargrove,2023ECE1814,2
Scott Scudder,scott.scudder@gmail.com,CSE,9822567994,2008-04-18,Robert Scudder,Lisa Scudder,2024EE1815,1
Krista Woods,krista.woods@mail.com,CE,9876303284,2005-03-16,John Woods,Leilani Woods,2023ME1816,2
Dana Wilbert,dana.wilbert@outlook.com,EE,9799706059,2006-05-02,Robert Wilbert,Mary Wilbert,2023ECE1817,1
Sal Mooney,sal.mooney@outlook.com,IT,9833496378,2007-06-18,Jeffery Mooney,Alicia Mooney,2020EE1818,1
Chris Baker,chris.baker@gmail.com,ECE,9836121964,2001-04-22,Michael Baker,Mary Baker,2020CSE1819,2
Nicole Sneed,nicole.sneed@gmail.com,EE,9823359390,2007-04-08,George Sneed,Katie Sneed,2020ME1820,2
Laura Abernathy,laura.abernathy@mail.com,AE,9788316805,2003-04-14,Russell Abernathy,Kimberly Abernathy,2024CSE1821,2
Maryann Hirata,maryann.hirata@outlook.com,IT,9866635709,2005-09-06,Alan Hirata,Billi Hirata,2021CE1822,1
Latoya Richardson,latoya.richardson@student.edu,CH,9822099080,2001-04-22,Raymond Richardson,Heidi Richardson,2024ME1823,2
Mary Smith,mary.smith@mail.com,CH,9783543376,2002-11-03,Antonio Smith,Beverly Smith,2024CSE1824,2
Willie Johnson,willie.johnson@mail.com,CSE,9790340356,2001-02-16,Joshua Johnson,Margaret Johnson,2020CE1825,1
Antonio Stroud,antonio.stroud@gmail.com,ECE,9808584077,2001-11-14,Charles Stroud,Ella Stroud,2020CSE1826,2
Leslie Yancey,leslie.yancey@yahoo.com,CH,9845959341,2002-11-15,Van Yancey,Stephanie Yancey,2022CSE1827,1
James Parker,james.parker@gmail.com,CSE,9791369567,2008-10-29,Mark Parker,Kerrie Parker,2023CSE1828,1
Ellen Duke,ellen.duke@mail.com,AE,9786922231,2006-09-23,Robert Duke,Tara Duke,2021CSE1829,1
Lester Hefty,lester.hefty@yahoo.com,CH,9848815903,2000-11-30,Roger Hefty,Kathleen Hefty,2021CE1830,1
Jesus Bower,jesus.bower@yahoo.com,AE,9844177078,2005-04-05,Joseph Bower,Linda Bower,2022ME1831,1
Mable Allen,mable.allen@outlook.com,AE,9842286652,2005-02-24,Arthur Allen,Amy Allen,2023ECE1832,1
Martin Goodwin,martin.goodwin@gmail.com,CSE,9839017755,2003-05-22,Derek Goodwin,Erica Goodwin,2021ME1833,1
Deborah King,deborah.king@outlook.com,ME,9812121513,2007-12-31,Julius King,Constance King,2022ECE1834,1
Gloria Toms,gloria.toms@outlook.com,EE,9838717415,2003-01-07,Gary Toms,Denise Toms,2021EE1835,1
Gayla Madden,gayla.madden@mail.com,CH,9792816983,2004-02-09,Ray Madden,Sharon Madden,2021ECE1836,1
Katherine Groseclose,katherine.groseclose@yahoo.com,IT,9797314988,2005-08-30,Alex Groseclose,Amber Groseclose,2020ME1837,2
Dustin Giles,dustin.giles@gmail.com,CE,9787491787,2005-07-31,Levi Giles,Janelle Giles,2021EE1838,1
Frances Morton,frances.morton@student.edu,CH,9853154295,2001-09-19,Anthony Morton,Grace Morton,2022CSE1839,2
Charles Allen,charles.allen@student.edu,IT,9836612720,2008-10-15,Micheal Allen,Gertrude Allen,2021CSE1840,2
John Dumas,john.dumas@yahoo.com,EE,9829379691,2008-09-20,Kevin Dumas,Felicia Dumas,2023ECE1841,2
Jimmy Jenkins,jimmy.jenkins@outlook.com,ECE,9879074027,2007-12-26,Stephen Jenkins,Ethel Jenkins,2022ECE1842,1
Nettie Harris,nettie.harris@mail.com,CSE,9799379226,2001-01-06,James Harris,Alicia Harris,2020EE1843,1
Cristina Hevey,cristina.hevey@gmail.com,EE,9878547077,2002-09-30,Matthew Hevey,Marquita Hevey,2020CSE1844,2
James Dellapenna,james.dellapenna@yahoo.com,ECE,9808328799,2007-12-15,Stephen Dellapenna,Sharon Dellapenna,2024ECE1845,2
Jaclyn Hintz,jaclyn.hintz@gmail.com,IT,9783935360,2001-02-07,Timothy Hintz,Jean Hintz,2022CSE1846,2
Gene Jackson,gene.jackson@student.edu,EE,9837343966,2007-09-08,Richard Jackson,Jung Jackson,2023ECE1847,2
Anthony Pelc,anthony.pelc@student.edu,CH,9810432149,2003-10-23,Christopher Pelc,Tara Pelc,2020EE1848,2
Antonio Hood,antonio.hood@yahoo.com,CH,9830143378,2008-07-24,Jose Hood,Elizabeth Hood,2024ME1849,2
Yvonne Catton,yvonne.catton@mail.com,ECE,9829617481,2003-12-11,William Catton,Helen Catton,2024EE1850,2
Chad Christian,chad.christian@outlook.com,CSE,9858673171,2002-11-28,Michael Christian,Eileen Christian,2022EE1851,1
Catherine Taylor,catherine.taylor@mail.com,ECE,9859848372,2007-06-25,Sean Taylor,Jennifer Taylor,2020CE1852,1
Christina Zanghi,christina.zanghi@gmail.com,EE,9812883816,2006-10-02,Charles Zanghi,Jessie Zanghi,2020CE1853,2
Darwin Guetersloh,darwin.guetersloh@gmail.com,CH,9820065105,2002-04-11,David Guetersloh,Sandra Guetersloh,2022ME1854,1
Virginia Clement,virginia.clement@student.edu,ME,9789808128,2007-11-26,Paul Clement,June Clement,2022ME1855,1
Wilbert Triplett,wilbert.triplett@yahoo.com,ECE,9833346320,2002-09-22,Dan Triplett,Mary Triplett,2021ECE1856,1
Lynette Feuer,lynette.feuer@outlook.com,EE,9843343867,2006-10-10,Porfirio Feuer,Laura Feuer,2020ME1857,2
Kyle Chavez,kyle.chavez@mail.com,ECE,9877682865,2005-07-16,William Chavez,Kimberli Chavez,2024EE1858,2
Gary Kwok,gary.kwok@yahoo.com,EE,9797652040,2006-07-20,Martin Kwok,Larraine Kwok,2023ECE1859,1
Janet Frost,janet.frost@yahoo.com,IT,9862102467,2000-02-17,Nicholas Frost,Dora Frost,2022CSE1860,2
Dorothy Gonzales,dorothy.gonzales@gmail.com,CSE,9873461724,2003-10-30,Leonard Gonzales,Ann Gonzales,2024CE1861,1
Joan Washington,joan.washington@outlook.com,CH,9822371938,2004-05-15,Robert Washington,Mary Washington,2021EE1862,2
Fannie Lowery,fannie.lowery@yahoo.com,AE,9809074206,2004-05-26,Robert Lowery,Margaret Lowery,2024ECE1863,2
Sara Smith,sara.smith@gmail.com,AE,9860061677,2005-05-08,Chad Smith,Ruth Smith,2022CSE1864,2
Michael Rifenbark,michael.rifenbark@gmail.com,ME,9857211145,2000-05-24,James Rifenbark,Shelly Rifenbark,2022CSE1865,1
Rhonda Rayfield,rhonda.rayfield@mail.com,ME,9877228842,2001-12-17,Leonard Rayfield,Teresa Rayfield,2024ECE1866,1
Stephen Remmick,stephen.remmick@mail.com,ECE,9867822027,2003-01-15,Donald Remmick,Hazel Remmick,2021CSE1867,1
Chad Lopez,chad.lopez@outlook.com,CE,9867452529,2003-07-23,Rodney Lopez,Ashley Lopez,2021ME1868,2
Philip Chevalier,philip.chevalier@gmail.com,CH,9853679885,2008-07-02,Ronald Chevalier,Janet Chevalier,2024CSE1869,1
Barbara Veatch,barbara.veatch@student.edu,ECE,9787818092,2001-10-20,Gerardo Veatch,Christine Veatch,2021ECE1870,1
Melita Springer,melita.springer@gmail.com,ME,9817115850,2008-07-06,Robin Springer,Carol Springer,2020ECE1871,1
Kathleen Ramirez,kathleen.ramirez@mail.com,CE,9850920172,2004-12-22,John Ramirez,Sheryl Ramirez,2021ME1872,1
David Walsh,david.walsh@mail.com,IT,9792893698,2005-04-18,Michael Walsh,Michelle Walsh,2020ME1873,1
Stuart Davis,stuart.davis@student.edu,CSE,9796403703,2001-10-18,Edgar Davis,Catherine Davis,2022ECE1874,1
Sara Gillum,sara.gillum@gmail.com,ECE,9833923479,2000-10-02,Harold Gillum,Leora Gillum,2020ECE1875,2
Lauren Cuesta,lauren.cuesta@gmail.com,CH,9877619032,2003-12-07,Harold Cuesta,Isabel Cuesta,2023CE1876,1
Jeffrey Landers,jeffrey.landers@gmail.com,EE,9876446116,2001-08-12,James Landers,Christina Landers,2020CSE1877,1
Minnie Parker,minnie.parker@yahoo.com,EE,9818284004,2002-11-26,Scott Parker,Debra Parker,2020CSE1878,1
Harlan Urban,harlan.urban@student.edu,ECE,9860950769,2003-03-13,Dwight Urban,Shannon Urban,2024ECE1879,1
Scott Musich,scott.musich@yahoo.com,IT,9812015855,2007-02-27,Matthew Musich,Mary Musich,2021ECE1880,2
Walter Simmions,walter.simmions@yahoo.com,ECE,9791688438,2001-02-20,George Simmions,Becky Simmions,2022ME1881,2
Tim Perez,tim.perez@gmail.com,ECE,9812862471,2003-07-23,Danny Perez,Shelly Perez,2021ECE1882,1
Maria Ingram,maria.ingram@yahoo.com,ECE,9783217782,2006-04-12,Loren Ingram,Jonell Ingram,2023CSE1883,1
